timestamp,cpu_usage,memory_usage,temperature,latency,packet_loss
2026-06-27T22:28:13.664033,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:13.665739,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:13.672200,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:13.673095,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:13.827011,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:13.834012,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:13.841404,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:13.842274,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:13.839023,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:13.840152,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:13.841887,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:13.840871,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.006258,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.009559,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.015138,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.024699,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.019700,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.025923,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.018681,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.026878,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.215181,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.223891,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.229732,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.230406,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.232541,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.231729,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.233767,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.234946,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.385485,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.388282,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.386973,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.391331,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.393477,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.395293,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.392632,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.396695,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.561677,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.573134,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.572369,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.574678,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.573732,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.567600,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.569771,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.569027,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.764606,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.780748,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.784583,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.778093,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.777317,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.779422,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.778806,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.783717,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.963253,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.977961,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.975674,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.988213,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:14.969055,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:14.985997,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:14.979537,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:14.984392,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.154054,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.167497,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.166720,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.159393,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.157823,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.184728,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.165730,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.183378,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.366524,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.372512,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.370584,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.376802,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.369715,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.382325,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.381049,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.388528,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.568593,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.564967,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.576902,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.564241,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.582438,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.577884,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.580910,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.589760,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.752871,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.757753,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.761984,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.756426,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.766041,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.764013,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.763468,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.774605,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.956226,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:15.953551,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.965428,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.963373,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.961005,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:15.970295,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:15.964458,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:15.959698,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.165383,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:16.176790,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.173623,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:16.187040,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.183872,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.175965,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.167365,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.193093,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.355287,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.353076,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.365659,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.356791,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:16.363647,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.364282,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.362833,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:16.370240,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.548838,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:16.551563,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.558209,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.569935,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:16.568866,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.572280,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.564663,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.635559,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.745537,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:16.751729,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.752577,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.753010,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.782848,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.776657,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.770281,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.783558,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:16.885568,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:16.898177,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:16.889317,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:16.908032,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.003275,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.014612,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.015776,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.013656,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.092763,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.096189,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.097993,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.098783,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.198921,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.200529,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.202468,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.201314,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.260586,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.266715,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.265138,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.269187,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.401743,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.408251,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.406516,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.399206,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.434464,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.429709,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.467156,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.447998,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.594176,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.592288,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.596903,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.593292,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.651330,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.628887,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.628069,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.652898,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.790596,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.787863,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.791602,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.792486,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.829838,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.834652,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.824437,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.831686,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.964518,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:17.972250,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:17.966620,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:17.973859,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.014418,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.017197,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:17.991775,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:18.071512,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.175969,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:18.176823,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.178159,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.178910,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.199543,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.197749,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:18.219053,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.204809,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.357513,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.356896,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:18.361091,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.379839,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.362047,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.368478,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:18.413603,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.384871,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.569784,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.619141,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.616499,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.567468,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:18.617721,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:18.620453,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.585440,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.625610,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.896045,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.904883,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.891891,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.904171,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:18.905670,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:18.895238,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:18.896798,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:18.903407,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.056506,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.057773,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.061358,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.069881,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.065676,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.066487,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.068452,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.065153,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.241566,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.248179,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.258696,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.262583,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.271048,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.255978,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.283451,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.270412,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.428266,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.443364,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.441788,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.442629,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.444377,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.447382,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.440244,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.448431,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.616211,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.617160,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.614266,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.626457,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.635349,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.629591,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.636083,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.632622,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.797687,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.800895,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.794188,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.801894,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.805787,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.820685,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.829167,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.844438,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:19.969747,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:19.982123,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:19.981241,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:19.992209,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.057769,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.060777,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.064708,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.063543,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.116530,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.115594,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.153544,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.144498,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.243249,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.238471,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.242171,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.243881,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.274536,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.271411,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.296493,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.324611,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.430508,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.440191,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.438215,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.439198,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.469207,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.476517,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.462901,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.477407,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.610918,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.615565,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.636672,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.637567,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.643280,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.645456,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.646119,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.647396,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.823213,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.827023,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.836177,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:20.835131,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.863285,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:20.861894,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:20.863889,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:20.862650,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.048963,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.043711,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.047274,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.070300,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.077424,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.052592,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.075115,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.076504,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.235754,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.250349,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.245303,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.252908,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.256676,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.253931,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.254847,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.247387,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.429088,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.436453,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.433234,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.435092,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.482723,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.463656,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.475671,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.476749,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.620258,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.617512,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.627644,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.626045,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.629662,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.632748,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.630351,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.644440,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.796006,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.797726,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.793577,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.798382,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.808175,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.802455,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.807341,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:21.811112,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:21.990528,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:21.999182,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.002065,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:22.024306,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.010422,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:21.997817,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.039327,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.038130,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:22.156628,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:22.171097,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.167218,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:22.192651,20.0,30.0,35.0,5.0,0.0

2026-06-27T22:28:22.165678,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.196784,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.195722,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.360382,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:22.359044,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.363880,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.361507,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:22.389284,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:22.395323,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.387464,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:22.396016,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.726285,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:22.733637,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:22.734709,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.730043,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.789530,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.794446,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:22.786177,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:22.796158,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.900037,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.898271,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:22.901588,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:22.899126,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.967135,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:22.975718,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:22.974883,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:22.973544,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:23.002895,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:23.001177,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:23.006812,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:23.033794,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:23.133993,20.0,30.0,35.0,5.0,0.0
2026-06-27T22:28:23.139415,85.0,85.0,60.0,50.0,2.0
2026-06-27T22:28:23.136277,45.0,60.0,42.0,15.0,0.1
2026-06-27T22:28:23.137411,95.0,88.0,75.0,150.0,5.5
2026-06-27T22:28:23.179476,20.0,30.0,35.0,5.0,0.0
